listingPrice,zestimate,saleLikelihood,avgPriceChange,propertyTaxRate,propertyTaxRateEncoded,arm5BucketRate,favoriteCount,pageViewCount,daysOnMarket,hoaFee,yearBuilt,homeType,bedrooms,bathroomsFloat,parkingCapacity,avgSchoolRating,hasHeating,hasGarage,zipcode,zipcodeEncoded,latitude,longitude,zestimatePriceAvg
899000.0,877400.0,0.39,0.0,0.65,4,12,8.0,164.0,236.0,0.0,1955.0,1,4.0,3.0,2.0,5.0,0,0,11236.0,42,40.643257,-73.89304,888200.0
899000.0,899001.0,0.23,0.0762,0.65,2,12,0.0,54.0,313.0,0.0,1940.0,3,5.0,2.0,0.0,5.0,1,1,11236.0,160,40.6474,-73.90438,899000.5
899000.0,780700.0,0.99,14.9918,0.65,4,12,31.0,455.0,5.0,0.0,1910.0,1,6.0,3.0,0.0,5.0,0,0,11208.0,13,40.677734,-73.87855,839850.0
899000.0,889600.0,0.21,0.3311,0.65,0,12,3.0,91.0,76.0,0.0,1935.0,2,5.0,2.0,0.0,4.0,0,0,11207.0,38,40.672382,-73.89086,894300.0
900000.0,864100.0,0.9,0.0,0.84,5,12,37.0,702.0,21.0,0.0,1910.0,4,4.0,3.0,0.0,4.0,1,0,11416.0,65,40.6859,-73.84311,882050.0
899900.0,861390.0,0.9,0.0581,0.84,2,12,37.0,1093.0,19.0,0.0,1920.0,1,2.0,1.0,0.0,6.0,1,0,11385.0,130,40.707993,-73.86162,880645.0
899000.0,858000.0,0.22,0.5481,0.65,1,12,4.0,92.0,206.0,0.0,1955.0,1,4.0,2.0,2.0,4.0,1,0,11234.0,119,40.630955,-73.92491,878500.0
899000.0,801700.0,0.45,0.1379,0.84,4,12,9.0,204.0,75.0,0.0,1910.0,1,3.0,2.0,0.0,5.0,0,0,11418.0,38,40.695385,-73.843506,850350.0
900000.0,877300.0,0.93,0.7834,0.87,2,12,29.0,1017.0,13.0,0.0,1993.0,3,4.0,3.0,0.0,8.0,1,0,10307.0,165,40.501137,-74.23872,888650.0
900000.0,864438.0,0.47,-0.0535,0.88,1,12,79.0,1212.0,261.0,0.0,1910.0,3,6.0,4.0,0.0,6.0,0,0,10033.0,114,40.85103,-73.929504,882219.0
899888.0,860849.0,0.96,0.0,0.84,2,12,62.0,951.0,10.0,0.0,1925.0,4,5.0,3.0,0.0,7.0,1,1,11354.0,153,40.77525,-73.84419,880368.5
899000.0,894499.0,0.81,0.6055,0.65,0,12,22.0,749.0,25.0,0.0,1940.0,2,4.0,2.0,0.0,5.0,0,0,11236.0,10,40.642113,-73.906235,896749.5
899000.0,887424.0,0.78,-0.1254,0.65,5,12,48.0,1500.0,45.0,0.0,1930.0,3,2.0,2.0,0.0,6.0,1,0,11226.0,63,40.651855,-73.955666,893212.0
900000.0,881954.0,0.57,0.0866,0.88,1,12,27.0,483.0,59.0,955.0,1926.0,1,1.0,1.0,0.0,5.0,0,0,10019.0,92,40.764656,-73.9804,890977.0
899000.0,893998.0,0.79,0.0655,0.65,4,12,32.0,800.0,31.0,0.0,1910.0,1,4.0,2.0,0.0,4.0,0,0,11210.0,31,40.630657,-73.93847,896499.0
899000.0,887248.0,0.99,0.0,0.65,2,12,41.0,913.0,4.0,0.0,1925.0,3,3.0,2.0,0.0,7.0,0,0,11234.0,158,40.610516,-73.93801,893124.0
900000.0,860956.0,0.77,0.0,0.84,0,12,8.0,313.0,34.0,1364.0,1982.0,2,2.0,2.0,0.0,7.0,0,0,11360.0,107,40.778133,-73.781525,880478.0
899900.0,872747.0,0.76,0.0,0.87,2,12,20.0,1393.0,27.0,0.0,1955.0,1,4.0,3.0,1.0,5.0,1,1,10306.0,130,40.568382,-74.115166,886323.5
900000.0,862941.0,0.97,0.0,0.84,4,12,82.0,1250.0,8.0,0.0,1930.0,1,4.0,3.0,0.0,6.0,0,0,11102.0,23,40.775314,-73.92088,881470.5
899000.0,899000.0,0.25,0.9141,0.65,1,12,4.0,124.0,471.0,0.0,1965.0,3,5.0,4.0,1.0,4.0,1,0,11236.0,102,40.646286,-73.89543,899000.0
900000.0,883999.0,0.65,0.0,0.88,1,12,8.0,116.0,47.0,555.0,1974.0,4,1.0,1.0,0.0,7.0,0,0,10075.0,118,40.773342,-73.95447,891999.5
899000.0,876880.0,0.41,0.14,0.65,4,12,3.0,161.0,225.0,0.0,1920.0,1,3.0,2.0,0.0,4.0,1,0,11208.0,41,40.685123,-73.87176,887940.0
899000.0,875800.0,0.55,1.2669,0.87,2,12,14.0,318.0,45.0,0.0,1921.0,4,6.0,3.0,0.0,3.0,1,1,10301.0,153,40.639053,-74.07755,887400.0
899000.0,885000.0,0.28,0.0,0.84,1,12,4.0,69.0,87.0,0.0,1950.0,1,5.0,2.0,0.0,3.0,1,0,11436.0,124,40.683903,-73.79983,892000.0
899000.0,854051.0,0.23,0.1378,0.65,0,12,2.0,97.0,361.0,0.0,1950.0,2,3.0,2.0,2.0,4.0,0,0,11234.0,18,40.62799,-73.928566,876525.5
899000.0,849244.0,0.36,0.1759,0.87,3,12,44.0,735.0,188.0,0.0,1955.0,3,2.0,2.0,1.0,6.0,1,0,10306.0,44,40.56625,-74.13558,874122.0
899000.0,875369.0,0.06,0.7486,0.65,0,12,1.0,74.0,186.0,0.0,1930.0,2,3.0,3.0,0.0,4.0,0,0,11234.0,18,40.624836,-73.93206,887184.5
899000.0,863039.0,0.28,-0.023,0.65,2,12,16.0,569.0,207.0,0.0,1920.0,4,3.0,2.0,0.0,6.0,1,0,11226.0,84,40.638676,-73.95622,881019.5
899000.0,850260.0,0.28,0.3363,0.87,2,12,9.0,688.0,186.0,0.0,1955.0,4,3.0,4.0,1.0,4.0,0,0,10305.0,139,40.601864,-74.0751,874630.0
899000.0,863745.0,0.21,1.0943,0.65,2,12,1.0,158.0,190.0,0.0,1920.0,4,4.0,3.0,0.0,3.0,1,1,11203.0,162,40.654083,-73.933235,881372.5
899990.0,880700.0,0.36,-0.0255,0.84,2,12,24.0,373.0,275.0,0.0,1920.0,4,5.0,2.0,2.0,5.0,1,0,11419.0,152,40.687225,-73.831184,890345.0
899000.0,855200.0,0.24,0.026,0.65,2,12,2.0,134.0,244.0,0.0,1910.0,3,5.0,2.0,0.0,4.0,0,0,11208.0,161,40.682087,-73.86764,877100.0
899000.0,858190.0,0.09,0.4902,0.87,0,12,4.0,227.0,150.0,0.0,1940.0,2,3.0,2.0,1.0,6.0,0,0,10314.0,2,40.599766,-74.132126,878595.0
899000.0,870907.0,0.35,-0.0268,0.84,0,12,33.0,768.0,60.0,0.0,1910.0,2,5.0,2.0,0.0,6.0,0,0,11385.0,146,40.703583,-73.86898,884953.5
899000.0,872095.0,0.88,0.0,0.65,0,12,40.0,558.0,8.0,0.0,1899.0,2,8.0,3.0,0.0,4.0,0,0,11233.0,13,40.671833,-73.91604,885547.5
899000.0,856040.0,0.32,0.0,0.65,0,12,9.0,363.0,61.0,0.0,1980.0,2,3.0,3.0,2.0,6.0,0,0,11234.0,13,40.60683,-73.92522,877520.0
899000.0,874414.0,0.7,1.1635,0.84,4,12,21.0,595.0,44.0,0.0,1910.0,1,4.0,3.0,0.0,5.0,0,0,11418.0,4,40.699905,-73.82579,886707.0
899000.0,864389.0,0.67,0.5702,0.84,2,12,112.0,2712.0,47.0,0.0,1930.0,1,3.0,3.0,0.0,6.0,1,1,11366.0,149,40.726063,-73.81016,881694.5
899000.0,869034.0,0.98,2.5372,0.87,2,12,43.0,689.0,9.0,0.0,1920.0,1,2.0,1.0,1.0,4.0,1,1,10310.0,130,40.630997,-74.1128,884017.0
899000.0,855654.0,0.16,0.026,0.87,3,12,7.0,410.0,125.0,0.0,1899.0,3,3.0,3.0,2.0,8.0,1,1,10309.0,55,40.524227,-74.21579,877327.0
899900.0,876445.0,0.9,0.0433,0.87,1,12,94.0,2437.0,17.0,0.0,2023.0,1,4.0,4.0,1.0,4.0,0,0,10305.0,105,40.599697,-74.077835,888172.5
899000.0,870460.0,0.68,0.0147,0.88,3,12,4.0,83.0,45.0,965.0,1985.0,3,1.0,1.0,0.0,6.0,1,0,10280.0,49,40.70985,-74.01789,884730.0
899999.0,864472.0,0.84,0.0479,0.65,4,12,4.0,316.0,31.0,0.0,2005.0,1,6.0,5.0,0.0,5.0,0,0,11212.0,27,40.661503,-73.91322,882235.5
899000.0,845100.0,0.16,0.0617,0.84,0,12,4.0,85.0,67.0,0.0,1993.0,2,4.0,2.0,0.0,4.0,0,0,11434.0,18,40.680878,-73.76776,872050.0
899000.0,871875.0,0.32,0.1896,0.87,3,12,8.0,531.0,117.0,0.0,2004.0,4,5.0,4.0,1.0,4.0,1,0,10305.0,49,40.614098,-74.0699,885437.5
899000.0,859026.0,0.11,0.0576,0.95,1,12,30.0,411.0,192.0,0.0,1915.0,3,6.0,2.0,0.0,4.0,1,0,10458.0,102,40.866386,-73.889435,879013.0
899900.0,887900.0,0.96,0.1845,0.88,2,12,8.0,229.0,9.0,837.0,1975.0,4,1.0,1.0,0.0,6.0,1,0,10128.0,140,40.782364,-73.95086,893900.0
899000.0,866700.0,0.63,0.4016,0.95,2,12,1.0,149.0,51.0,0.0,1920.0,4,7.0,3.0,2.0,5.0,0,0,10452.0,131,40.835052,-73.92474,882850.0
899000.0,873400.0,0.09,1.6715,0.84,2,12,3.0,350.0,79.0,0.0,1956.0,4,4.0,3.0,0.0,5.0,1,0,11427.0,133,40.726734,-73.74945,886200.0
899900.0,862523.0,0.79,0.0518,0.84,1,12,20.0,845.0,32.0,0.0,1947.0,1,4.0,2.0,2.0,5.0,0,0,11427.0,111,40.721516,-73.7593,881211.5
899000.0,874256.0,0.54,0.1133,0.87,1,12,2.0,124.0,52.0,0.0,2004.0,3,4.0,3.0,0.0,4.0,0,0,10303.0,98,40.634434,-74.158905,886628.0
899950.0,852375.0,0.95,0.0,0.84,3,12,20.0,676.0,11.0,0.0,1938.0,3,3.0,2.0,0.0,7.0,1,0,11374.0,44,40.721798,-73.85972,876162.5
899000.0,852442.0,0.47,17.1852,0.87,4,12,14.0,250.0,290.0,0.0,1965.0,1,4.0,3.0,2.0,4.0,0,0,10301.0,13,40.633736,-74.097786,875721.0
899999.0,886600.0,0.3,0.2092,0.65,1,12,3.0,158.0,72.0,0.0,1899.0,4,4.0,2.0,0.0,4.0,1,0,11208.0,123,40.680992,-73.86886,893299.5
899000.0,863113.0,0.98,0.2962,0.88,1,12,9.0,254.0,3.0,976.0,1947.0,4,1.0,1.0,0.0,5.0,1,0,10019.0,124,40.76415,-73.98527,881056.5
899800.0,878916.0,0.66,0.3519,0.84,4,12,4.0,514.0,48.0,0.0,1920.0,1,6.0,3.0,0.0,4.0,0,0,11421.0,17,40.69572,-73.8547,889358.0
899000.0,871875.0,0.09,-0.0292,0.87,2,12,10.0,248.0,124.0,0.0,2022.0,4,3.0,4.0,1.0,3.0,0,0,10310.0,153,40.64038,-74.11048,885437.5
899500.0,878566.0,0.77,-0.012,0.87,2,12,35.0,622.0,5.0,0.0,2022.0,4,6.0,3.0,1.0,4.0,0,0,10310.0,134,40.63469,-74.12268,889033.0
899000.0,867217.0,0.27,1.3287,0.84,2,12,13.0,466.0,72.0,0.0,1950.0,1,4.0,2.0,0.0,5.0,0,0,11369.0,147,40.765152,-73.87835,883108.5
899000.0,879607.0,0.34,1.1986,0.88,3,12,3.0,153.0,61.0,796.0,1982.0,3,1.0,1.0,0.0,5.0,1,1,10019.0,51,40.768185,-73.98452,889303.5
899000.0,887000.0,0.88,0.2746,0.88,1,12,27.0,436.0,16.0,671.0,1965.0,3,1.0,1.0,0.0,10.0,1,0,10023.0,122,40.776104,-73.98209,893000.0
899000.0,884600.0,0.92,1.5393,0.84,1,12,19.0,313.0,3.0,0.0,1920.0,3,6.0,2.0,0.0,2.0,0,0,11433.0,93,40.702118,-73.78074,891800.0
899000.0,883500.0,0.96,0.0882,0.88,3,12,33.0,485.0,25.0,819.0,1984.0,3,1.0,1.0,0.0,7.0,1,1,10021.0,48,40.76614,-73.95679,891250.0
899999.0,895751.0,0.52,0.0821,0.65,1,12,10.0,250.0,102.0,0.0,1955.0,1,5.0,3.0,0.0,5.0,0,0,11234.0,117,40.635983,-73.926445,897875.0
899000.0,892799.0,0.32,0.0985,0.65,2,12,15.0,414.0,79.0,0.0,2022.0,1,5.0,4.0,0.0,5.0,0,0,11207.0,150,40.674164,-73.890884,895899.5
899000.0,882654.0,0.35,0.7806,0.88,2,12,6.0,139.0,82.0,775.0,1958.0,4,1.0,1.0,0.0,7.0,1,0,10022.0,141,40.755875,-73.964424,890827.0
899000.0,869999.0,0.43,0.0,0.84,2,12,33.0,1364.0,76.0,0.0,1940.0,4,2.0,1.0,0.0,6.0,1,0,11105.0,136,40.781597,-73.9101,884499.5
899000.0,861983.0,0.31,0.5559,0.84,5,12,24.0,428.0,206.0,0.0,1945.0,4,3.0,2.0,0.0,7.0,1,1,11370.0,63,40.772297,-73.88965,880491.5
899000.0,849896.0,0.85,0.0,0.84,2,12,20.0,482.0,2.0,0.0,1930.0,4,3.0,2.0,0.0,7.0,1,1,11377.0,168,40.751198,-73.89853,874448.0
899000.0,880996.0,0.82,1.4672,0.88,4,12,7.0,213.0,11.0,954.0,1984.0,1,1.0,1.0,0.0,7.0,1,0,10016.0,16,40.745045,-73.97161,889998.0
899998.0,890413.0,0.84,0.2068,0.65,4,12,30.0,884.0,25.0,0.0,1910.0,1,4.0,3.0,1.0,4.0,0,0,11203.0,26,40.655224,-73.929375,895205.5
899999.0,877238.0,0.34,-0.233,0.65,2,12,10.0,339.0,189.0,0.0,1899.0,1,3.0,3.0,2.0,3.0,0,0,11207.0,150,40.683685,-73.90865,888618.5
899999.0,894992.0,0.37,1.3736,0.65,1,12,2.0,187.0,127.0,0.0,1901.0,4,6.0,3.0,0.0,5.0,1,0,11207.0,118,40.66665,-73.883865,897495.5
900000.0,856285.0,0.46,3.2952,0.95,2,12,25.0,625.0,339.0,2264.0,1986.0,3,3.0,3.0,0.0,7.0,0,0,10463.0,162,40.881504,-73.922356,878142.5
899998.0,874093.0,0.98,0.1376,0.87,2,12,29.0,533.0,13.0,0.0,1970.0,1,4.0,2.0,1.0,6.0,0,0,10308.0,85,40.55005,-74.16001,887045.5
899000.0,879607.0,0.37,0.0735,0.88,1,12,0.0,103.0,60.0,785.0,2008.0,1,0.0,1.0,0.0,6.0,0,0,10016.0,111,40.7444,-73.9841,889303.5
899000.0,846100.0,0.92,0.024,0.84,5,12,15.0,381.0,9.0,0.0,1935.0,3,5.0,3.0,0.0,4.0,1,0,11420.0,71,40.678078,-73.82132,872550.0
899900.0,862736.0,0.99,1.1012,0.65,2,12,42.0,865.0,5.0,0.0,1955.0,1,3.0,3.0,4.0,6.0,0,0,11229.0,86,40.598373,-73.929115,881318.0
899000.0,882500.0,0.98,0.0462,0.0,3,12,119.0,1229.0,24.0,1862.0,1888.0,3,1.0,1.0,0.0,5.0,1,0,10012.0,55,40.7283,-73.9949,890750.0
900000.0,867334.0,0.21,0.0465,0.95,2,12,21.0,684.0,67.0,0.0,1940.0,1,6.0,4.0,0.0,2.0,1,1,10463.0,132,40.886124,-73.903015,883667.0
899800.0,847447.0,0.35,0.0776,0.65,0,12,8.0,181.0,223.0,0.0,1965.0,2,3.0,3.0,2.0,5.0,0,0,11234.0,92,40.615692,-73.901985,873623.5
899000.0,604200.0,0.41,0.0196,0.84,1,12,21.0,758.0,126.0,0.0,1930.0,4,3.0,2.0,0.0,6.0,0,0,11427.0,114,40.734272,-73.73711,751600.0
899999.0,856069.0,0.79,1933.3681,0.84,1,12,6.0,275.0,24.0,0.0,1955.0,1,7.0,4.0,0.0,5.0,0,0,11691.0,107,40.599403,-73.76086,878034.0
899000.0,881884.0,0.99,0.0065,0.88,3,12,9.0,335.0,14.0,893.0,1956.0,4,2.0,1.0,0.0,6.0,1,1,10005.0,55,40.7057,-74.0073,890442.0
899999.0,870966.0,0.21,0.1752,0.65,2,12,11.0,185.0,360.0,890.0,2011.0,3,3.0,2.0,0.0,5.0,1,0,11230.0,162,40.634518,-73.95847,885482.5
899000.0,843749.0,0.88,0.0037,0.65,3,12,21.0,524.0,11.0,0.0,1955.0,3,4.0,4.0,1.0,4.0,1,1,11224.0,54,40.575897,-74.01126,871374.5
899999.0,861286.0,0.47,0.0518,0.65,1,12,8.0,318.0,201.0,500.0,2003.0,4,3.0,2.0,1.0,6.0,0,0,11214.0,113,40.60634,-73.98806,880642.5
899000.0,861700.0,0.34,-0.0334,0.84,3,12,1.0,105.0,54.0,0.0,1920.0,4,0.0,1.0,0.0,5.0,1,1,11694.0,54,40.583927,-73.821304,880350.0
899000.0,867270.0,0.83,-0.066,0.84,1,12,16.0,481.0,22.0,0.0,1945.0,4,7.0,4.0,4.0,3.0,1,1,11412.0,123,40.70187,-73.7643,883135.0
899999.0,867754.0,0.73,1.5,0.87,2,12,22.0,958.0,18.0,0.0,1970.0,3,3.0,2.0,1.0,6.0,1,0,10314.0,172,40.60723,-74.1396,883876.5
899999.0,869999.0,0.32,0.3045,0.65,1,12,34.0,212.0,256.0,796.0,2011.0,4,2.0,2.0,1.0,5.0,1,1,11230.0,100,40.634518,-73.95847,884999.0
899999.0,873133.0,0.9,0.0687,0.87,4,12,14.0,295.0,6.0,0.0,1910.0,1,5.0,2.0,0.0,8.0,0,0,10307.0,41,40.507782,-74.24525,886566.0
899999.0,865047.0,0.27,0.0614,0.87,0,12,27.0,823.0,199.0,0.0,1980.0,2,4.0,3.0,1.0,8.0,0,0,10312.0,21,40.526882,-74.18636,882523.0
899999.0,863800.0,0.25,0.5788,0.84,0,12,6.0,119.0,74.0,0.0,2006.0,2,5.0,3.0,0.0,4.0,0,0,11691.0,17,40.595036,-73.77407,881899.5
899999.0,873133.0,0.55,0.0569,0.87,2,12,50.0,1358.0,52.0,0.0,1985.0,4,5.0,3.0,1.0,8.0,1,1,10307.0,156,40.503204,-74.24832,886566.0
899999.0,865135.0,0.78,0.0423,0.84,1,12,29.0,821.0,31.0,0.0,1945.0,4,3.0,3.0,0.0,6.0,0,0,11367.0,123,40.7221,-73.81215,882567.0
899999.0,870095.0,0.14,0.0305,0.87,3,12,19.0,577.0,67.0,0.0,1950.0,4,3.0,2.0,1.0,6.0,1,1,10306.0,49,40.57767,-74.118355,885047.0
899999.0,859871.0,0.36,-0.0459,0.87,0,12,32.0,859.0,169.0,0.0,1980.0,2,4.0,3.0,1.0,7.0,0,0,10312.0,18,40.54983,-74.18755,879935.0
899000.0,854800.0,0.8,-0.0168,0.84,1,12,28.0,846.0,26.0,0.0,1955.0,4,5.0,3.0,0.0,6.0,0,0,11367.0,123,40.73967,-73.8212,876900.0
899999.0,894577.0,0.76,0.0244,0.65,2,12,21.0,532.0,23.0,0.0,1960.0,4,7.0,3.0,2.0,5.0,0,0,11236.0,151,40.65189,-73.91033,897288.0
899999.0,885700.0,0.17,1.1072,0.84,2,12,3.0,189.0,88.0,0.0,1915.0,1,3.0,2.0,0.0,6.0,0,0,11418.0,131,40.696125,-73.84043,892849.5
899999.0,872843.0,0.78,0.0043,0.87,2,12,34.0,1388.0,33.0,0.0,1970.0,4,3.0,3.0,1.0,6.0,1,1,10314.0,142,40.606834,-74.13418,886421.0
899000.0,2543200.0,0.9,-0.0176,0.0,3,12,26.0,169.0,11.0,1648.0,1923.0,4,1.0,1.0,0.0,7.0,1,1,10003.0,53,40.7329,-73.9932,1721100.0
899000.0,871195.0,0.24,0.0346,0.0,2,12,0.0,60.0,131.0,2332.0,1955.0,4,1.0,2.0,0.0,7.0,0,0,10022.0,152,40.755882,-73.9622,885097.5
898000.0,869938.0,0.19,0.7882,0.84,3,12,5.0,148.0,197.0,0.0,1901.0,3,6.0,3.0,0.0,5.0,1,0,11421.0,52,40.690945,-73.85792,883969.0
895000.0,875693.0,0.85,-0.0111,0.88,0,12,5.0,165.0,11.0,1262.0,1975.0,2,1.0,1.0,0.0,7.0,0,0,10022.0,13,40.76171,-73.96976,885346.5
899000.0,884600.0,0.51,-0.0505,0.0,1,12,8.0,345.0,139.0,799.0,1953.0,3,2.0,2.0,0.0,4.0,1,0,11218.0,98,40.647556,-73.97559,891800.0
898000.0,868067.0,0.2,0.0168,0.87,1,12,12.0,619.0,74.0,0.0,1965.0,4,3.0,3.0,1.0,5.0,0,0,10314.0,124,40.608658,-74.11322,883033.5
898000.0,867606.0,0.73,-0.0129,0.84,5,12,3.0,260.0,38.0,0.0,1940.0,3,3.0,2.0,0.0,4.0,0,0,11420.0,74,40.67746,-73.823395,882803.0
899000.0,885498.0,0.38,0.0947,0.88,1,12,12.0,168.0,64.0,1221.0,1986.0,3,1.0,1.0,0.0,7.0,0,0,10028.0,125,40.778603,-73.95584,892249.0
898000.0,855400.0,0.67,-0.0538,0.65,3,12,27.0,1098.0,50.0,0.0,1929.0,4,6.0,2.0,0.0,8.0,1,0,11235.0,48,40.58538,-73.94799,876700.0
889000.0,877379.0,0.92,0.6386,0.65,2,12,43.0,852.0,26.0,285.0,2010.0,3,1.0,1.0,0.0,3.0,0,0,11238.0,153,40.68803,-73.95889,883189.5
895000.0,868481.0,0.44,0.3768,0.88,2,12,18.0,561.0,191.0,0.0,1925.0,3,4.0,2.0,0.0,4.0,0,0,10463.0,170,40.876713,-73.91116,881740.5
895000.0,699100.0,0.17,0.2056,0.65,1,12,2.0,101.0,585.0,341.0,2005.0,3,3.0,2.0,0.0,5.0,0,0,11235.0,125,40.58267,-73.95894,797050.0
895000.0,877100.0,0.69,0.2802,0.88,5,12,36.0,723.0,48.0,642.0,1920.0,3,2.0,1.0,0.0,3.0,1,0,10027.0,72,40.807602,-73.94854,886050.0
898000.0,873058.0,0.96,-0.0131,0.87,3,12,108.0,2744.0,24.0,0.0,1987.0,4,4.0,3.0,4.0,6.0,1,1,10304.0,52,40.59687,-74.096405,885529.0
899000.0,876412.0,0.58,0.0619,0.0,2,12,63.0,1171.0,157.0,1361.0,1975.0,3,1.0,2.0,0.0,5.0,1,1,10012.0,173,40.728848,-73.99952,887706.0
898000.0,869492.0,0.25,0.0,0.84,2,12,8.0,277.0,75.0,0.0,1925.0,1,3.0,1.0,0.0,7.0,0,0,11357.0,150,40.78618,-73.823364,883746.0
897925.0,860952.0,0.24,0.0,0.84,1,12,1.0,41.0,87.0,445.0,2022.0,1,1.0,1.0,0.0,6.0,0,0,11355.0,124,40.755188,-73.82891,879438.5
898000.0,869267.0,0.21,0.0223,0.84,2,12,9.0,128.0,80.0,0.0,1993.0,3,5.0,6.0,0.0,5.0,1,0,11433.0,174,40.69483,-73.79906,883633.5
898000.0,869593.0,0.35,0.1226,0.87,1,12,42.0,775.0,110.0,0.0,1973.0,3,5.0,3.0,0.0,4.0,1,1,10303.0,98,40.625416,-74.16376,883796.5
895000.0,880700.0,0.4,0.0,0.0,1,12,0.0,53.0,69.0,1210.0,1973.0,4,1.0,1.0,0.0,7.0,0,0,10003.0,123,40.7354,-73.9853,887850.0
895000.0,961218.0,0.29,-0.0347,0.88,1,12,4.0,140.0,661.0,4837.0,1907.0,3,0.0,1.0,0.0,5.0,0,0,10019.0,116,40.7645,-73.9745,928109.0
890000.0,843800.0,0.3,-0.0286,0.84,1,12,12.0,259.0,190.0,0.0,1940.0,3,6.0,3.0,2.0,5.0,0,0,11429.0,97,40.711227,-73.739685,866900.0
895000.0,859056.0,0.9,0.0,0.0,0,12,128.0,2380.0,26.0,1372.0,1940.0,2,3.0,3.0,0.0,7.0,0,0,11375.0,2,40.7336,-73.8461,877028.0
895000.0,875111.0,0.85,0.2509,0.0,5,12,24.0,895.0,23.0,1637.0,1960.0,3,3.0,2.0,0.0,6.0,1,1,11209.0,78,40.6204,-74.0398,885055.5
895000.0,856700.0,0.43,-0.0228,0.84,1,12,30.0,644.0,79.0,642.0,1989.0,4,2.0,2.0,0.0,5.0,1,1,11102.0,123,40.7758,-73.9294,875850.0
895000.0,865766.0,0.26,0.0,0.65,2,12,7.0,91.0,222.0,612.0,2019.0,1,1.0,2.0,0.0,3.0,0,0,11233.0,130,40.68461,-73.92724,880383.0
895000.0,907500.0,0.74,-0.0315,0.0,0,12,13.0,535.0,45.0,6543.0,1927.0,2,2.0,2.0,0.0,7.0,0,0,10065.0,92,40.765,-73.9676,901250.0
899000.0,881400.0,0.92,0.0792,0.0,1,12,9.0,200.0,10.0,1036.0,1962.0,3,0.0,1.0,0.0,6.0,1,0,10014.0,123,40.738216,-74.0036,890200.0
889000.0,862176.0,0.85,0.0,0.87,2,12,44.0,2243.0,29.0,0.0,1975.0,4,3.0,2.0,1.0,7.0,0,0,10312.0,153,40.55346,-74.18,875588.0
895000.0,890000.0,0.97,0.174,0.65,1,12,39.0,369.0,11.0,481.0,2008.0,3,1.0,1.0,0.0,5.0,1,0,11238.0,98,40.678356,-73.96832,892500.0
895000.0,775000.0,0.79,0.0499,0.0,2,12,10.0,93.0,8.0,1457.0,1912.0,3,1.0,1.0,0.0,3.0,1,0,10025.0,156,40.797615,-73.97342,835000.0
890000.0,831956.0,0.21,0.2165,0.65,2,12,1.0,151.0,257.0,311.0,2004.0,3,2.0,2.0,0.0,7.0,0,0,11220.0,161,40.637833,-74.004776,860978.0
895000.0,878300.0,0.4,-0.0096,0.88,1,12,9.0,163.0,411.0,2193.0,1836.0,4,1.0,2.0,0.0,6.0,0,0,10005.0,123,40.70601,-74.00927,886650.0
899000.0,914300.0,0.08,0.3826,0.84,1,12,2.0,157.0,345.0,0.0,2003.0,4,5.0,4.0,0.0,4.0,0,0,11693.0,123,40.587135,-73.81545,906650.0
899000.0,884805.0,0.3,-0.0541,0.0,2,12,3.0,110.0,292.0,2000.0,1963.0,4,3.0,2.0,0.0,5.0,0,0,11230.0,151,40.627792,-73.95622,891902.5
890000.0,858375.0,0.75,0.1449,0.84,1,12,7.0,861.0,39.0,0.0,1940.0,3,3.0,2.0,0.0,6.0,0,0,11373.0,122,40.73666,-73.886314,874187.5
895000.0,870672.0,0.76,0.0225,0.0,2,12,9.0,106.0,10.0,2566.0,1938.0,4,1.0,1.0,0.0,6.0,1,1,10128.0,81,40.784115,-73.95139,882836.0
895000.0,881400.0,0.95,0.0574,0.0,2,12,50.0,501.0,18.0,1624.0,1900.0,3,1.0,1.0,0.0,7.0,1,0,10003.0,166,40.73376,-73.99178,888200.0
895000.0,859839.0,0.4,-0.0183,0.88,2,12,9.0,152.0,316.0,1200.0,2010.0,1,1.0,1.0,0.0,6.0,0,0,10006.0,149,40.70922,-74.013756,877419.5
890000.0,874762.0,0.86,0.0229,0.88,2,12,5.0,126.0,24.0,1030.0,1998.0,5,1.0,1.0,0.0,7.0,1,1,10028.0,148,40.774273,-73.95173,882381.0
895000.0,857952.0,0.42,-0.1676,0.88,3,12,13.0,264.0,249.0,866.0,1930.0,4,1.0,1.0,0.0,7.0,1,0,10024.0,51,40.782776,-73.97819,876476.0
895000.0,866587.0,0.98,0.0266,0.88,4,12,3.0,42.0,4.0,957.0,1985.0,1,1.0,1.0,0.0,6.0,0,0,10280.0,3,40.70985,-74.01789,880793.5
895000.0,865166.0,0.93,0.0006,0.0,4,12,12.0,402.0,8.0,1636.0,1960.0,1,3.0,2.0,0.0,6.0,0,0,11209.0,32,40.62044,-74.03979,880083.0
890000.0,868810.0,0.82,-0.0173,0.87,0,12,32.0,1179.0,18.0,0.0,1965.0,2,4.0,3.0,1.0,6.0,0,0,10314.0,9,40.601303,-74.157936,879405.0
890000.0,841500.0,0.97,0.1138,0.84,1,12,39.0,535.0,8.0,0.0,2003.0,4,6.0,5.0,0.0,6.0,0,0,11414.0,123,40.65539,-73.82904,865750.0
895000.0,859435.0,0.18,0.0114,0.87,1,12,5.0,215.0,110.0,1136.0,1900.0,1,2.0,3.0,0.0,3.0,0,0,10301.0,101,40.640263,-74.07419,877217.5
